employee_id,department,position
78280,Sales & Marketing,Senior Manager
69996,Sales & Marketing,Senior Manager
38992,Technology,Senior Manager
61755,Procurement,Senior Manager
29966,Operations,Senior Manager
51673,Sales & Marketing,Senior Manager
36870,Operations,Senior Manager
23116,Operations,Senior Manager
54222,Sales & Marketing,Senior Manager
2454,Operations,Senior Manager
9994,Sales & Marketing,Senior Manager
14705,Operations,Senior Manager
74684,Sales & Marketing,Senior Manager
43067,HR,Senior Manager
56434,Sales & Marketing,Senior Manager
76328,Procurement,Senior Manager
39928,Sales & Marketing,Senior Manager
64375,Sales & Marketing,Senior Manager
12320,Sales & Marketing,Senior Manager
20464,Procurement,Senior Manager
31764,Operations,Senior Manager
47215,Sales & Marketing,Senior Manager
33910,Procurement,Senior Manager
3485,Procurement,Senior Manager
73471,Procurement,Senior Manager
9251,Finance,Senior Manager
59688,Operations,Senior Manager
56262,Operations,Senior Manager
12803,Operations,Senior Manager
68388,Operations,Senior Manager
32344,Sales & Marketing,Senior Manager
71931,Legal,Senior Manager
55130,Technology,Senior Manager
47604,Sales & Marketing,Senior Manager
29747,Technology,Senior Manager
25289,Procurement,Senior Manager
70638,Sales & Marketing,Senior Manager
40109,Finance,Senior Manager
34855,Technology,Senior Manager
57455,Operations,Senior Manager
31558,Technology,Senior Manager
47680,Operations,Senior Manager
70695,Sales & Marketing,Senior Manager
51197,Operations,Senior Manager
59110,Legal,Senior Manager
25602,Sales & Marketing,Senior Manager
19695,Finance,Senior Manager
38429,Sales & Marketing,Senior Manager
52760,Sales & Marketing,Senior Manager
26863,Sales & Marketing,Senior Manager
16454,Technology,Senior Manager
4559,Technology,Senior Manager
14115,Operations,Senior Manager
7286,Operations,Senior Manager
37820,Operations,Senior Manager
5453,Technology,Senior Manager
69587,Operations,Senior Manager
66010,HR,Senior Manager
983,Sales & Marketing,Senior Manager
30800,HR,Senior Manager
46367,Sales & Marketing,Senior Manager
50384,Sales & Marketing,Senior Manager
43679,Sales & Marketing,Senior Manager
20232,Analytics,Senior Manager
40572,Technology,Senior Manager
75902,Finance,Senior Manager
31472,Sales & Marketing,Senior Manager
22353,Finance,Senior Manager
57914,Procurement,Senior Manager
64069,Technology,Senior Manager
16459,Sales & Marketing,Senior Manager
8158,Analytics,Senior Manager
73268,Analytics,Senior Manager
66226,Finance,Senior Manager
58785,Sales & Marketing,Senior Manager
44141,Operations,Senior Manager
36629,Analytics,Senior Manager
31052,Analytics,Senior Manager
51685,Sales & Marketing,Senior Manager
35379,Analytics,Senior Manager
44749,Finance,Senior Manager
41723,Finance,Senior Manager
61361,Procurement,Senior Manager
40149,Operations,Senior Manager
56099,Technology,Senior Manager
40736,Sales & Marketing,Senior Manager
71628,Sales & Marketing,Senior Manager
38791,Analytics,Senior Manager
20157,Operations,Senior Manager
22877,Technology,Senior Manager
4313,Sales & Marketing,Senior Manager
30855,Sales & Marketing,Senior Manager
75069,Operations,Senior Manager
75683,Sales & Marketing,Senior Manager
67608,Procurement,Senior Manager
23027,Operations,Senior Manager
19501,Sales & Marketing,Senior Manager
3635,Finance,Senior Manager
58375,Sales & Marketing,Senior Manager
47380,Analytics,Senior Manager
975,Technology,Senior Manager
41742,Sales & Marketing,Senior Manager
11526,Sales & Marketing,Senior Manager
44722,Legal,Senior Manager
62674,Operations,Senior Manager
62680,Technology,Senior Manager
17043,Procurement,Senior Manager
63224,Sales & Marketing,Senior Manager
13282,Operations,Senior Manager
5139,Sales & Marketing,Senior Manager
47117,Operations,Senior Manager
58067,Technology,Senior Manager
23681,Sales & Marketing,Senior Manager
44416,Technology,Senior Manager
23828,Procurement,Senior Manager
75849,R&D,Senior Manager
74165,Procurement,Senior Manager
28382,Sales & Marketing,Senior Manager
63366,Sales & Marketing,Senior Manager
16909,Operations,Senior Manager
51737,Procurement,Senior Manager
18585,Technology,Senior Manager
33646,HR,Senior Manager
58458,Sales & Marketing,Senior Manager
69215,Sales & Marketing,Senior Manager
4508,Analytics,Senior Manager
49647,Sales & Marketing,Senior Manager
49618,Analytics,Senior Manager
14986,Technology,Senior Manager
26321,Procurement,Senior Manager
51408,Sales & Marketing,Senior Manager
36203,Analytics,Senior Manager
9523,Sales & Marketing,Senior Manager
24337,Legal,Senior Manager
53448,Operations,Senior Manager
5576,Sales & Marketing,Senior Manager
44110,Technology,Senior Manager
69085,Procurement,Senior Manager
77167,Sales & Marketing,Senior Manager
6150,Sales & Marketing,Senior Manager
62147,R&D,Senior Manager
68879,Operations,Senior Manager
65115,Sales & Marketing,Senior Manager
55269,Operations,Senior Manager
51763,Sales & Marketing,Senior Manager
30940,Finance,Senior Manager
71078,Operations,Senior Manager
52464,Operations,Senior Manager
3530,Analytics,Senior Manager
9188,R&D,Senior Manager
65121,Sales & Marketing,Senior Manager
37895,Technology,Senior Manager
5649,Sales & Marketing,Senior Manager
61577,Sales & Marketing,Senior Manager
12868,R&D,Senior Manager
74966,Legal,Senior Manager
8023,Operations,Senior Manager
33807,HR,Senior Manager
71459,Technology,Senior Manager
39582,Procurement,Senior Manager
25879,Technology,Senior Manager
35351,HR,Senior Manager
31794,Sales & Marketing,Senior Manager
61663,Sales & Marketing,Head
72095,Sales & Marketing,Head
77101,Technology,Head
25557,Operations,Head
31585,Legal,Head
25793,Analytics,Head
26024,Procurement,Head
54748,Finance,Head
8839,Operations,Head
27967,Analytics,Head
75588,Sales & Marketing,Head
20382,Sales & Marketing,Head
30108,Sales & Marketing,Head
48297,Technology,Head
75625,Procurement,Head
19947,Technology,Head
61450,Technology,Head
77304,Procurement,Head
40159,Sales & Marketing,Head
68305,Operations,Head
21207,Sales & Marketing,Head
54630,Technology,Head
7451,Procurement,Head
749,Sales & Marketing,Head
71969,Procurement,Head
29562,Analytics,Head
10344,Procurement,Head
26908,Sales & Marketing,Head
17135,Operations,Head
29120,Sales & Marketing,Head
75684,Technology,Head
74636,HR,Head
20682,Technology,Head
55502,Sales & Marketing,Head
2254,Finance,Head
6971,Operations,Head
47079,Operations,Head
62302,Procurement,Head
72591,Technology,Head
48238,Technology,Head
30555,Operations,Head
57880,Finance,Head
53571,Operations,Head
78090,Operations,Head
57253,Operations,Head
15563,Sales & Marketing,Head
17580,Technology,Head
55993,Operations,Head
56380,Sales & Marketing,Head
77081,Sales & Marketing,Head
15187,Finance,Head
65221,Operations,Head
3105,Sales & Marketing,Head
1094,Operations,Head
42628,Sales & Marketing,Head
50652,Operations,Head
45424,Sales & Marketing,Head
64809,Analytics,Head
48866,Finance,Head
43578,Sales & Marketing,Head
37402,Operations,Head
55268,Procurement,Head
22553,Finance,Head
40416,Legal,Head
39353,Sales & Marketing,Head
17454,Sales & Marketing,Head
9953,Sales & Marketing,Head
59615,Sales & Marketing,Head
10330,Analytics,Head
75928,Analytics,Head
50946,Analytics,Head
35469,Operations,Head
11755,Operations,Head
8588,Operations,Head
64902,Analytics,Head
10290,Operations,Head
69439,Procurement,Head
43257,Procurement,Head
41927,Finance,Head
20981,Procurement,Head
77562,Procurement,Head
23890,Technology,Head
59925,Sales & Marketing,Head
55146,Operations,Head
24634,HR,Head
47504,Operations,Head
75122,Operations,Head
64041,Technology,Head
5955,Technology,Head
32483,Operations,Head
56698,Technology,Head
6547,Sales & Marketing,Head
1502,R&D,Head
66259,Operations,Head
23766,Analytics,Head
51390,Technology,Head
72914,Sales & Marketing,Head
64739,Sales & Marketing,Head
21153,Technology,Head
41632,Sales & Marketing,Head
53041,Operations,Head
11480,Sales & Marketing,Head
3666,Sales & Marketing,Head
68914,Operations,Head
10105,Operations,Head
54417,R&D,Head
17485,Procurement,Head
63485,Procurement,Head
33678,Sales & Marketing,Head
21026,Technology,Head
20407,Sales & Marketing,Head
68933,Operations,Head
7866,Procurement,Head
51363,Analytics,Head
37310,Sales & Marketing,Head
38712,Operations,Head
24250,Operations,Head
73208,Sales & Marketing,Head
4022,Analytics,Head
6411,Operations,Head
69607,Operations,Head
72483,Sales & Marketing,Head
13350,Sales & Marketing,Head
15192,Technology,Head
66704,Sales & Marketing,Head
60756,Procurement,Head
36333,Sales & Marketing,Head
15436,Procurement,Head
46344,Operations,Head
11910,Procurement,Head
19336,Operations,Head
22213,Procurement,Head
54450,HR,Head
28980,Procurement,Head
33601,Operations,Head
56936,Operations,Head
64345,Sales & Marketing,Head
20309,Finance,Head
21959,Technology,Head
34467,Procurement,Head
12221,HR,Head
22778,Sales & Marketing,Head
71875,Analytics,Head
181,Legal,Head
13901,Sales & Marketing,Head
29067,Operations,Head
22425,Operations,Head
26558,Technology,Head
31777,Sales & Marketing,Head
60992,Procurement,Head
54607,Sales & Marketing,Head
35201,Technology,Head
59719,Operations,Head
11104,Procurement,Head
49810,Analytics,Head
35790,R&D,Head
40170,Analytics,Head
13742,Operations,Head
22654,Operations,Head
54593,Analytics,Head
10676,Technology,Head
43696,Sales & Marketing,Head
415,Operations,Head
50537,Technology,Head
19443,Procurement,Head
50237,Finance,Staff I
26609,Operations,Staff I
18739,Procurement,Staff I
14194,Operations,Staff I
31998,Sales & Marketing,Staff I
68410,Sales & Marketing,Staff I
59511,Sales & Marketing,Staff I
41326,Procurement,Staff I
30387,Analytics,Staff I
37823,Procurement,Staff I
25982,Sales & Marketing,Staff I
21358,Procurement,Staff I
57509,Operations,Staff I
31377,Operations,Staff I
36038,Analytics,Staff I
28713,Analytics,Staff I
19744,Analytics,Staff I
55928,Sales & Marketing,Staff I
31749,Legal,Staff I
7941,Analytics,Staff I
8255,Finance,Staff I
39861,HR,Staff I
10378,Finance,Staff I
3905,Analytics,Staff I
37359,Sales & Marketing,Staff I
23546,Procurement,Staff I
75483,Technology,Staff I
50961,Sales & Marketing,Staff I
82,Sales & Marketing,Staff I
61244,Technology,Staff I
19859,Procurement,Staff I
10260,Sales & Marketing,Staff I
64373,Sales & Marketing,Staff I
62436,Operations,Staff I
20739,Analytics,Staff I
10043,Operations,Staff I
18640,Technology,Staff I
59299,Operations,Staff I
24531,Operations,Staff I
72844,Finance,Staff I
59212,Sales & Marketing,Staff I
1365,HR,Staff I
56898,Sales & Marketing,Staff I
75734,Analytics,Staff I
57182,HR,Staff I
75283,Sales & Marketing,Staff I
8249,Finance,Staff I
53531,Operations,Staff I
40862,Sales & Marketing,Staff I
1083,Analytics,Staff I
75994,Operations,Staff I
76167,Analytics,Staff I
61330,Sales & Marketing,Staff I
77524,Sales & Marketing,Staff I
75714,Sales & Marketing,Staff I
26588,Operations,Staff I
18532,HR,Staff I
37620,Sales & Marketing,Staff I
44010,Procurement,Staff I
36990,Sales & Marketing,Staff I
36140,Sales & Marketing,Staff I
60899,Procurement,Staff I
27390,Technology,Staff I
58054,Sales & Marketing,Staff I
32807,Analytics,Staff I
28737,HR,Staff I
65681,R&D,Staff I
50906,Technology,Staff I
65503,Finance,Staff I
48535,Sales & Marketing,Staff I
27930,Operations,Staff I
38789,Sales & Marketing,Staff I
31674,Procurement,Staff I
27757,Sales & Marketing,Staff I
42766,Procurement,Staff I
37897,HR,Staff I
69119,Operations,Staff I
5726,Operations,Staff I
52216,Procurement,Staff I
44275,Technology,Staff I
11107,Legal,Staff I
23884,Sales & Marketing,Staff I
26426,Technology,Staff I
29920,Analytics,Staff I
15498,Procurement,Staff I
45328,Sales & Marketing,Staff I
16825,Procurement,Staff I
66231,Procurement,Staff I
5588,Analytics,Staff I
37414,Analytics,Staff I
77673,Sales & Marketing,Staff I
4070,Sales & Marketing,Staff I
9505,Technology,Staff I
39253,Sales & Marketing,Staff I
41456,Analytics,Staff I
31058,Procurement,Staff I
38578,Operations,Staff I
43795,Operations,Staff I
54678,Finance,Staff I
65031,Finance,Staff I
20992,Operations,Staff I
31580,Procurement,Staff I
58329,Technology,Staff I
53150,Procurement,Staff I
23235,Technology,Staff I
69006,Sales & Marketing,Staff I
60552,Operations,Staff I
61900,Sales & Marketing,Staff I
16916,Sales & Marketing,Staff I
26477,Technology,Staff I
76994,Sales & Marketing,Staff I
44827,Procurement,Staff I
59193,Sales & Marketing,Staff I
44286,Procurement,Staff I
74490,Technology,Staff I
28192,Technology,Staff I
9681,Procurement,Staff I
58502,Operations,Staff I
5062,Legal,Staff I
17033,Operations,Staff I
77867,Finance,Staff I
54785,Operations,Staff I
12623,Sales & Marketing,Staff I
17622,Procurement,Staff I
43147,Operations,Staff I
61241,R&D,Staff I
50740,Sales & Marketing,Staff I
8089,Sales & Marketing,Staff I
60024,Sales & Marketing,Staff I
70383,Operations,Staff I
54320,Technology,Staff I
51413,Operations,Staff I
21597,Sales & Marketing,Staff I
49461,HR,Staff I
35329,Operations,Staff I
60162,Operations,Staff I
1242,Analytics,Staff I
14401,HR,Staff I
44085,Sales & Marketing,Staff I
46389,Legal,Staff I
59589,Technology,Staff I
36005,Procurement,Staff I
31832,Operations,Staff I
33652,Sales & Marketing,Staff I
67715,Sales & Marketing,Staff I
43102,Sales & Marketing,Staff I
45375,Legal,Staff I
30249,Sales & Marketing,Staff I
59029,Operations,Staff I
58084,Operations,Staff I
16222,Technology,Staff I
46040,Technology,Staff I
37559,Operations,Staff I
35361,Operations,Staff I
47379,Sales & Marketing,Staff I
56753,R&D,Staff I
14899,Operations,Staff I
5531,Operations,Staff I
23664,HR,Staff I
2228,Technology,Staff I
57043,Analytics,Staff I
61379,Operations,Staff I
55229,Procurement,Staff I
63298,Procurement,Staff I
76085,Technology,Staff I
30443,Analytics,Staff I
16137,Sales & Marketing,Staff I
61857,Sales & Marketing,Staff I
2617,Operations,Staff I
38238,Finance,Staff I
1589,Sales & Marketing,Staff I
50386,Sales & Marketing,Staff I
26816,Procurement,Staff I
42761,Procurement,Staff I
50011,Sales & Marketing,Staff I
43450,Analytics,Staff I
3242,Sales & Marketing,Staff I
58320,Finance,Staff I
72514,Procurement,Staff I
40640,Procurement,Staff I
68285,Finance,Staff I
37528,Sales & Marketing,Staff I
25862,HR,Staff I
22322,Operations,Staff I
21841,Procurement,Staff I
60125,Operations,Staff I
40861,Operations,Staff I
16371,Operations,Staff I
71796,Finance,Staff I
67823,Operations,Staff I
69196,Procurement,Staff I
